ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
399019366,0,46.0,0,9.0,"$99,087",No,"$298,048",z_No,z_F,Bachelors,Professional,28,Private,"$6,100",10,Sports Car,no,$0,0,No,2,$0,8.0,0
621151606,0,40.0,0,12.0,"$47,897",No,$0,z_No,M,PhD,Lawyer,5,Private,"$16,460",7,Van,no,"$42,734",2,No,3,$0,12.0,0
703670778,1,37.0,2,0.0,$0,Yes,$0,z_No,z_F,Bachelors,Student,41,Private,"$20,860",1,z_SUV,no,"$9,237",3,No,2,$0,4.0,0
240367305,0,51.0,0,0.0,$0,No,$0,Yes,M,z_High School,Student,40,Private,"$6,600",6,Minivan,yes,$0,0,No,0,$0,7.0,0
449092328,0,28.0,2,12.0,"$56,943",Yes,$0,z_No,M,z_High School,Clerical,60,Private,"$5,810",6,Minivan,no,$0,0,No,0,$0,10.0,0
734265621,0,52.0,0,14.0,"$284,898",No,"$645,241",Yes,M,PhD,Manager,33,Commercial,"$35,190",3,Panel Truck,yes,$0,0,No,0,$0,19.0,0
511097692,0,51.0,0,10.0,"$55,573",No,$0,z_No,z_F,Masters,Lawyer,18,Private,"$12,160",1,z_SUV,no,"$9,768",1,No,6,$0,14.0,0
79971795,2,43.0,3,8.0,"$60,860",No,"$185,719",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$18,240",10,Minivan,yes,$0,0,Yes,0,$0,9.0,0
591312483,0,32.0,3,12.0,"$77,949",No,"$222,584",Yes,M,Bachelors,z_Blue Collar,29,Private,"$12,180",6,Pickup,yes,$0,0,No,1,$0,11.0,0
144938267,0,43.0,2,14.0,"$54,593",No,"$221,267",Yes,z_F,Bachelors,Clerical,14,Private,"$11,260",1,Sports Car,no,"$1,449",2,No,4,$0,11.0,0
665180201,0,24.0,1,13.0,"$23,109",No,"$93,445",Yes,z_F,Bachelors,Clerical,34,Private,"$6,210",14,z_SUV,yes,"$5,876",1,No,2,$0,13.0,0
983967210,0,51.0,0,15.0,"$92,962",No,"$302,726",Yes,z_F,Masters,Lawyer,19,Private,"$26,310",4,Minivan,no,$0,0,Yes,0,$0,9.0,0
317841773,0,52.0,0,13.0,"$108,078",No,"$316,513",Yes,z_F,z_High School,z_Blue Collar,40,Commercial,"$8,740",4,Sports Car,no,$0,0,No,0,$0,1.0,0
459685968,0,51.0,0,13.0,"$62,463",No,"$269,190",Yes,z_F,Bachelors,z_Blue Collar,37,Commercial,"$19,370",6,Minivan,no,"$1,107",3,No,0,$0,1.0,0
650676239,0,54.0,0,14.0,"$164,420",No,"$402,031",Yes,z_F,PhD,Lawyer,48,Private,"$1,500",4,z_SUV,no,"$10,878",1,No,2,"$3,736",21.0,1
243123645,0,40.0,1,9.0,"$42,745",No,"$168,433",Yes,M,<High School,z_Blue Collar,25,Private,"$19,670",16,Van,yes,"$34,492",3,Yes,3,$0,6.0,0
221331559,0,53.0,1,13.0,"$52,019",No,"$213,950",Yes,M,Bachelors,z_Blue Collar,52,Commercial,"$16,940",3,Van,no,"$32,115",1,No,0,$0,11.0,0
508339617,0,34.0,2,12.0,"$55,353",Yes,"$203,703",z_No,z_F,z_High School,z_Blue Collar,41,Commercial,"$4,800",10,Minivan,no,"$1,536",2,No,0,"$6,961",6.0,1
220614099,0,56.0,0,13.0,"$69,152",No,"$250,572",z_No,z_F,Bachelors,Professional,7,Private,"$14,020",7,z_SUV,no,$0,0,Yes,0,$0,14.0,0
327269371,0,39.0,0,0.0,$0,No,"$101,305",Yes,z_F,z_High School,Home Maker,27,Private,"$6,320",1,z_SUV,no,$0,0,No,4,$0,6.0,0
989577620,1,44.0,2,14.0,"$13,587",No,"$130,260",Yes,z_F,z_High School,Home Maker,43,Private,"$7,260",6,Sports Car,no,$0,0,No,0,$0,6.0,0
179968769,0,62.0,0,6.0,"$107,734",No,$0,z_No,z_F,PhD,Lawyer,54,Private,"$18,470",3,z_SUV,no,$0,0,No,0,$0,15.0,0
617822650,0,31.0,0,11.0,"$86,264",No,$0,z_No,M,Masters,Professional,32,Private,"$14,930",1,Minivan,no,$0,0,No,0,$0,18.0,0
33602024,0,49.0,0,9.0,"$34,427",No,"$158,704",z_No,z_F,Bachelors,Home Maker,38,Private,"$9,840",1,Minivan,no,$0,0,No,0,$0,7.0,0
678962396,2,40.0,2,15.0,"$40,015",Yes,"$145,021",z_No,M,z_High School,z_Blue Collar,15,Commercial,"$25,120",1,Panel Truck,no,$0,0,No,2,"$4,274",1.0,1
332762693,0,26.0,1,0.0,$0,No,$0,Yes,z_F,Bachelors,Student,10,Commercial,"$4,100",1,Sports Car,no,"$11,279",3,No,5,"$4,524",6.0,1
533527411,0,45.0,2,15.0,"$77,183",No,"$262,380",Yes,z_F,Masters,Lawyer,34,Private,"$17,440",6,z_SUV,no,$0,0,No,2,$0,12.0,0
437754829,2,36.0,3,6.0,"$26,011",No,"$133,863",Yes,M,<High School,z_Blue Collar,41,Private,"$18,290",6,Minivan,no,$0,0,Yes,0,$0,1.0,0
173124759,0,37.0,0,9.0,"$101,863",No,"$291,191",z_No,M,Bachelors,Professional,43,Commercial,"$25,850",4,Panel Truck,yes,$0,0,No,0,$0,5.0,0
462700011,0,44.0,0,13.0,"$62,093",No,"$202,671",Yes,z_F,z_High School,Manager,9,Private,"$8,620",9,z_SUV,no,$0,0,No,2,$0,1.0,0
101437485,0,39.0,0,10.0,"$31,869",No,$0,z_No,z_F,z_High School,Clerical,5,Private,"$15,140",22,z_SUV,no,"$8,431",1,No,4,$0,7.0,0
284416137,0,26.0,1,7.0,"$21,826",No,"$114,769",Yes,z_F,z_High School,Clerical,64,Private,"$3,680",6,z_SUV,no,"$18,428",1,Yes,5,$0,9.0,0
532480966,3,43.0,3,15.0,"$41,394",No,"$142,306",Yes,M,z_High School,Clerical,19,Commercial,"$27,010",1,Panel Truck,yes,"$3,988",3,No,3,$0,9.0,0
672049450,0,51.0,0,12.0,"$97,713",No,"$296,752",z_No,M,Bachelors,Professional,29,Private,"$17,750",1,Van,yes,$0,0,No,2,$0,9.0,0
805970222,1,40.0,3,14.0,"$51,401",Yes,"$179,590",z_No,M,Bachelors,z_Blue Collar,15,Commercial,"$9,050",1,Pickup,no,$0,0,Yes,0,$0,6.0,0
826085778,0,43.0,0,9.0,"$101,805",No,$0,z_No,M,Bachelors,Professional,50,Commercial,"$35,240",6,Panel Truck,yes,"$34,646",2,Yes,4,$0,14.0,0
859647413,0,43.0,2,13.0,"$118,983",No,"$355,673",Yes,z_F,Bachelors,Professional,29,Private,"$36,960",1,Sports Car,no,"$50,347",2,Yes,4,$0,11.0,0
465629484,0,55.0,0,12.0,"$55,673",No,"$245,678",Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,"$27,400",14,Van,no,$0,0,No,0,$0,13.0,0
841757998,2,36.0,4,8.0,"$84,097",No,"$261,399",Yes,z_F,Bachelors,z_Blue Collar,17,Commercial,"$14,400",3,z_SUV,no,"$29,265",3,No,8,$0,7.0,0
527138960,0,58.0,0,0.0,$0,No,$0,Yes,M,z_High School,Student,29,Commercial,"$7,300",4,Pickup,yes,"$3,485",3,No,8,$0,1.0,0
146260479,0,44.0,0,8.0,"$68,770",No,$0,z_No,M,Masters,Manager,23,Private,"$10,630",1,Pickup,yes,"$8,924",1,No,0,$0,14.0,0
595639353,2,37.0,2,11.0,"$16,238",No,"$65,155",Yes,M,<High School,Clerical,33,Private,"$6,820",6,Pickup,yes,"$5,612",4,No,0,"$1,498",1.0,1
69309215,0,52.0,0,6.0,"$109,493",No,"$279,275",Yes,z_F,Bachelors,Professional,26,Commercial,"$27,790",11,Van,no,$0,0,No,0,$0,14.0,0
880446977,0,39.0,0,13.0,"$86,737",No,"$231,682",Yes,M,Bachelors,z_Blue Collar,6,Commercial,"$10,370",1,Pickup,yes,$0,0,No,0,$0,9.0,0
105395217,0,46.0,0,4.0,"$56,062",No,"$223,241",z_No,M,Bachelors,Professional,48,Commercial,"$6,100",1,Pickup,no,$0,0,No,1,$0,7.0,0
561288306,0,51.0,0,14.0,"$71,267",No,"$251,915",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$33,370",4,Panel Truck,no,$0,0,No,0,$0,5.0,0
125992610,0,62.0,0,12.0,"$33,713",No,"$171,810",Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,"$7,700",6,Sports Car,no,"$2,791",3,No,1,$0,15.0,0
391155976,0,35.0,0,13.0,"$126,046",No,"$282,938",Yes,M,Bachelors,Professional,24,Private,"$37,420",1,Minivan,yes,"$5,949",4,No,6,$0,8.0,0
993108634,0,41.0,3,0.0,$0,No,$0,Yes,z_F,<High School,Student,34,Private,"$5,600",4,z_SUV,no,"$9,715",1,No,7,$0,1.0,0
317353516,0,40.0,1,12.0,"$77,388",No,"$260,895",Yes,z_F,Masters,Lawyer,17,Private,"$9,240",6,z_SUV,no,"$3,716",1,No,0,$0,14.0,0
517379402,1,42.0,1,7.0,"$130,882",No,"$348,968",Yes,M,z_High School,Manager,39,Private,"$14,590",1,Minivan,yes,"$42,820",2,Yes,7,$0,9.0,0
269977287,0,45.0,0,8.0,"$144,467",No,$0,z_No,z_F,Masters,Manager,39,Private,"$24,890",1,Minivan,no,$0,0,No,0,$0,19.0,0
876321305,0,36.0,0,13.0,"$38,946",No,"$201,598",Yes,M,<High School,Clerical,24,Private,"$21,200",10,Van,yes,"$38,892",3,Yes,3,$0,5.0,0
846022747,0,49.0,0,4.0,"$148,125",No,"$392,383",Yes,M,PhD,Doctor,38,Private,"$6,400",7,Pickup,no,$0,0,No,2,$0,18.0,0
179487091,0,50.0,0,6.0,"$32,310",No,$0,z_No,M,Bachelors,Manager,35,Commercial,"$33,150",3,Panel Truck,no,$0,0,No,0,$0,8.0,0
482286285,0,48.0,0,14.0,"$43,996",No,"$210,809",Yes,M,<High School,Clerical,38,Commercial,"$29,980",1,Panel Truck,yes,$0,0,No,0,$0,1.0,0
272931844,0,57.0,0,15.0,"$98,323",No,"$334,600",Yes,z_F,Bachelors,Manager,21,Private,"$11,330",7,z_SUV,no,$0,0,No,0,$0,11.0,0
496368853,0,56.0,0,14.0,"$59,188",No,"$238,256",z_No,M,z_High School,Professional,65,Private,"$8,980",1,Pickup,no,$0,0,No,0,$0,1.0,0
705048911,0,47.0,0,10.0,"$70,440",No,$0,z_No,z_F,Bachelors,z_Blue Collar,22,Commercial,"$13,240",1,z_SUV,no,$0,0,No,2,$0,11.0,0
639901617,0,48.0,1,13.0,"$57,973",Yes,"$231,145",z_No,M,Masters,Professional,26,Commercial,"$12,100",8,Pickup,yes,"$1,402",3,No,6,$0,15.0,0
132147876,0,39.0,0,7.0,"$140,469",No,"$351,523",Yes,z_F,Bachelors,Manager,8,Private,"$15,550",11,z_SUV,no,$0,0,No,0,$0,13.0,0
740795986,0,43.0,0,11.0,"$94,758",No,"$236,020",z_No,M,Masters,Professional,46,Private,"$15,280",10,Minivan,yes,$0,0,No,0,$0,20.0,0
708767803,0,53.0,0,0.0,$0,No,$0,z_No,M,z_High School,Student,47,Commercial,"$30,050",14,Panel Truck,yes,$0,0,No,0,$0,1.0,0
314329596,0,41.0,0,8.0,"$95,166",No,"$306,407",z_No,M,Bachelors,Professional,31,Private,"$26,890",6,Minivan,no,$0,0,No,0,$0,8.0,0
742200775,0,52.0,0,11.0,"$137,357",No,"$327,227",z_No,z_F,Masters,Lawyer,11,Private,"$17,750",10,Minivan,no,$0,0,No,0,$0,18.0,0
572678112,0,26.0,1,11.0,"$56,347",No,"$201,599",Yes,M,z_High School,z_Blue Collar,30,Commercial,"$16,410",10,Van,yes,$0,0,No,0,"$4,681",1.0,1
37848520,0,50.0,0,5.0,"$28,299",No,"$183,581",Yes,z_F,Bachelors,Home Maker,40,Private,"$9,330",6,z_SUV,no,$0,0,No,2,$0,11.0,0
14285900,0,53.0,0,13.0,"$117,854",No,$0,z_No,M,Masters,Lawyer,5,Private,"$6,800",10,Pickup,yes,$0,0,No,0,$0,1.0,0
188087032,0,55.0,0,13.0,"$80,505",No,$0,z_No,z_F,Bachelors,Manager,16,Private,"$13,760",6,Sports Car,no,$0,0,No,0,$0,8.0,0
696858894,0,35.0,0,10.0,"$38,370",No,"$146,686",Yes,z_F,z_High School,Clerical,43,Private,"$24,490",4,Minivan,no,$0,0,No,3,$0,7.0,0
407837479,0,50.0,0,12.0,"$29,296",No,"$173,233",Yes,z_F,<High School,z_Blue Collar,34,Private,"$9,430",6,z_SUV,no,$0,0,No,5,$0,1.0,0
80119422,2,44.0,3,12.0,"$47,543",No,"$187,957",Yes,M,z_High School,z_Blue Collar,19,Commercial,"$20,380",4,Van,no,"$7,039",1,No,3,$0,1.0,0
573494104,0,44.0,1,16.0,"$35,794",No,"$87,721",Yes,z_F,PhD,Manager,40,Private,"$13,050",6,Sports Car,no,"$45,337",1,Yes,3,$0,18.0,0
688951353,0,53.0,0,13.0,"$79,082",No,"$270,035",Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,"$14,850",1,z_SUV,no,"$10,293",4,No,3,$0,1.0,0
344024832,1,46.0,0,10.0,"$21,238",No,$0,z_No,M,<High School,Clerical,41,Private,"$6,000",1,z_SUV,no,"$6,524",2,No,1,$0,7.0,0
282668276,0,50.0,0,11.0,"$54,344",No,$0,z_No,M,Bachelors,Manager,50,Private,"$1,500",1,Minivan,yes,"$3,850",1,No,1,$0,10.0,0
304186279,0,62.0,0,14.0,"$96,415",No,"$290,329",Yes,M,PhD,Doctor,5,Private,"$7,700",7,Minivan,yes,$0,0,No,1,$0,19.0,0
438313427,0,44.0,0,13.0,"$102,872",No,"$345,288",z_No,M,Bachelors,Professional,38,Private,"$5,960",7,Pickup,yes,$0,0,Yes,1,$0,17.0,0
411031179,1,43.0,1,10.0,"$119,341",Yes,"$338,327",z_No,z_F,PhD,Lawyer,35,Private,"$1,500",1,z_SUV,no,$0,0,No,1,"$2,360",15.0,1
951246359,0,53.0,0,13.0,"$41,199",No,"$150,933",z_No,z_F,Bachelors,Manager,21,Private,"$15,360",1,z_SUV,no,$0,0,No,0,$0,8.0,0
571193317,0,26.0,2,11.0,"$180,627",Yes,$0,z_No,M,Bachelors,z_Blue Collar,37,Commercial,"$27,870",1,Panel Truck,yes,$0,0,No,0,$0,10.0,0
441643202,0,54.0,1,13.0,"$131,383",No,"$371,652",Yes,z_F,Masters,Lawyer,25,Private,"$16,030",8,Minivan,no,$0,0,No,0,$0,15.0,0
211458609,0,48.0,0,2.0,"$134,333",No,"$358,876",Yes,z_F,z_High School,Professional,9,Private,"$22,490",6,z_SUV,no,$0,0,No,2,$0,1.0,0
22219151,0,45.0,0,12.0,"$33,648",No,"$180,461",Yes,z_F,Bachelors,Professional,45,Private,"$6,720",6,Sports Car,no,$0,0,Yes,2,"$6,005",9.0,1
324413636,0,51.0,0,13.0,"$81,948",No,"$308,197",Yes,z_F,z_High School,Professional,5,Private,"$7,850",6,Sports Car,no,"$2,219",1,No,0,$0,1.0,0
444011491,0,47.0,0,11.0,"$54,467",No,"$205,511",z_No,z_F,Bachelors,z_Blue Collar,38,Commercial,"$11,650",13,Sports Car,no,"$9,377",2,No,2,$0,10.0,0
271736842,0,40.0,0,5.0,"$27,433",No,$0,z_No,z_F,Masters,Lawyer,47,Private,"$8,240",10,z_SUV,no,$0,0,No,3,$0,14.0,0
92929403,0,39.0,0,12.0,"$55,246",No,"$210,896",z_No,M,Masters,Lawyer,9,Private,"$1,500",1,Minivan,no,"$9,011",1,No,7,$0,6.0,0
521555925,0,35.0,0,5.0,"$60,855",No,$0,z_No,M,Bachelors,z_Blue Collar,52,Commercial,"$23,480",9,Panel Truck,no,$0,0,No,0,$0,1.0,0
997883308,0,39.0,0,13.0,"$18,274",No,$0,z_No,z_F,z_High School,Clerical,11,Private,"$7,230",6,z_SUV,no,$0,0,No,0,$0,1.0,0
337557903,0,53.0,0,8.0,"$42,907",No,"$159,304",z_No,z_F,Bachelors,Clerical,30,Private,"$12,380",10,z_SUV,no,"$9,102",3,No,4,$0,9.0,0
361377688,0,41.0,0,8.0,"$67,014",No,$0,z_No,M,Bachelors,Professional,39,Private,"$12,300",1,Minivan,yes,"$5,101",2,No,3,$0,5.0,0
704242204,0,31.0,0,9.0,"$73,727",No,$0,z_No,M,Bachelors,Professional,31,Commercial,"$19,210",6,Van,no,$0,0,No,4,$0,7.0,0
32461891,0,50.0,0,12.0,"$76,096",No,$0,z_No,M,PhD,Lawyer,23,Private,"$14,930",4,Minivan,yes,$0,0,No,3,$0,21.0,0
1627973,1,43.0,2,5.0,"$2,599",Yes,$0,z_No,M,Bachelors,Student,38,Private,"$1,760",3,Minivan,yes,$0,0,No,0,$0,5.0,0
412642631,0,45.0,2,13.0,"$29,754",Yes,$0,z_No,z_F,Masters,Lawyer,12,Private,"$19,350",10,Minivan,no,$0,0,No,0,$0,10.0,0
60983747,0,35.0,3,14.0,"$45,684",Yes,"$173,040",z_No,M,<High School,z_Blue Collar,30,Commercial,"$24,110",9,Panel Truck,yes,$0,0,No,0,$0,6.0,0
926900130,0,35.0,1,9.0,"$13,865",Yes,$0,z_No,M,<High School,Student,6,Commercial,"$24,620",6,Panel Truck,yes,"$52,507",2,No,0,$0,5.0,0
550261497,0,50.0,0,13.0,"$64,489",No,"$180,165",Yes,z_F,Bachelors,Professional,73,Private,"$12,950",6,Sports Car,no,$0,0,Yes,4,$0,15.0,0
595400901,0,46.0,0,11.0,"$16,369",No,"$129,084",z_No,z_F,z_High School,Home Maker,22,Private,"$7,740",6,Sports Car,no,$0,0,No,0,$0,9.0,0
148659373,0,45.0,0,11.0,"$191,870",No,"$546,868",z_No,M,PhD,Doctor,28,Private,"$5,900",6,Pickup,yes,$0,0,No,1,$0,14.0,0
699397070,0,38.0,0,9.0,"$97,801",No,"$276,815",z_No,z_F,Masters,Manager,17,Private,"$27,630",3,Minivan,no,$0,0,No,1,$0,17.0,0
79468033,0,59.0,0,12.0,"$50,245",No,$0,z_No,M,Bachelors,Clerical,33,Private,"$12,420",4,Minivan,yes,$0,0,No,0,$0,5.0,0
504537312,0,50.0,0,12.0,"$58,643",No,"$212,459",Yes,z_F,Bachelors,Professional,33,Private,"$20,680",15,Sports Car,no,$0,0,No,2,$0,8.0,0
965745421,1,37.0,3,12.0,"$28,196",No,"$108,109",Yes,z_F,z_High School,z_Blue Collar,24,Commercial,"$21,430",15,Minivan,no,$0,0,No,2,$0,4.0,0
196679200,2,43.0,2,10.0,"$1,764",No,"$112,808",Yes,z_F,<High School,Student,5,Private,"$1,680",10,Sports Car,no,$0,0,No,4,$0,6.0,0
29775028,0,48.0,0,14.0,"$54,691",No,"$179,827",Yes,M,Masters,Lawyer,21,Private,"$14,520",4,Minivan,yes,$0,0,No,0,$0,13.0,0
790176314,0,42.0,0,10.0,"$90,937",No,"$287,892",Yes,M,Bachelors,Manager,11,Private,"$1,500",4,Minivan,yes,$943,2,No,0,$0,13.0,0
105282377,0,44.0,0,9.0,"$70,914",No,$0,z_No,z_F,Bachelors,z_Blue Collar,69,Commercial,"$5,900",7,z_SUV,no,$0,0,No,0,$0,9.0,0
705448628,0,39.0,0,11.0,"$80,021",No,"$264,048",z_No,M,Bachelors,z_Blue Collar,41,Commercial,"$19,530",10,Van,yes,"$3,047",2,No,1,$0,13.0,0
211644243,2,38.0,2,0.0,$0,Yes,$0,z_No,z_F,Bachelors,Student,13,Private,"$5,300",1,z_SUV,no,"$6,815",1,No,3,$0,13.0,0
974827347,0,52.0,0,13.0,"$49,010",No,"$212,621",Yes,M,Bachelors,z_Blue Collar,13,Commercial,"$14,670",13,Minivan,yes,$0,0,No,0,$0,11.0,0
10845956,0,31.0,1,4.0,"$119,331",No,"$363,888",Yes,M,Bachelors,Professional,30,Commercial,"$29,230",6,Panel Truck,no,"$12,636",3,Yes,2,$0,10.0,0
951365712,0,43.0,0,14.0,"$35,647",No,"$194,536",Yes,z_F,z_High School,Clerical,58,Private,"$14,250",1,z_SUV,no,$0,0,No,0,$0,8.0,0
648810994,0,51.0,0,13.0,"$54,197",No,"$222,759",Yes,M,Bachelors,Manager,26,Private,"$11,720",4,Pickup,yes,$0,0,Yes,3,$0,13.0,0
345352186,0,45.0,0,7.0,"$18,503",No,$0,z_No,M,<High School,z_Blue Collar,23,Private,"$3,350",6,Minivan,yes,$0,0,No,0,$0,1.0,0
670054779,0,45.0,0,12.0,"$100,822",No,"$290,668",Yes,M,Bachelors,Professional,5,Private,"$8,310",12,Minivan,no,$0,0,No,0,$0,7.0,0
18938047,0,39.0,0,14.0,"$73,367",No,$0,z_No,M,Bachelors,Professional,36,Private,"$12,740",6,Minivan,yes,"$3,320",1,No,4,$0,7.0,0
894537452,0,53.0,0,11.0,"$41,557",No,"$182,863",Yes,z_F,z_High School,Clerical,7,Private,"$24,970",10,Minivan,no,$0,0,No,0,$0,6.0,0
946949662,0,39.0,0,9.0,"$40,716",No,"$170,076",Yes,z_F,z_High School,Professional,64,Private,"$10,740",1,Sports Car,no,"$8,784",3,No,2,"$18,689",8.0,1
72110926,0,32.0,2,13.0,"$72,188",No,"$229,982",Yes,z_F,Bachelors,Professional,29,Private,"$9,790",17,z_SUV,no,"$3,176",2,No,1,$0,13.0,0
665731103,0,37.0,0,12.0,"$58,561",No,"$182,367",Yes,M,Masters,Lawyer,15,Private,"$5,590",7,Minivan,yes,"$2,942",3,No,3,$0,20.0,0
466393960,0,49.0,0,9.0,"$65,884",No,$0,z_No,z_F,Bachelors,z_Blue Collar,30,Commercial,"$10,240",1,z_SUV,no,"$2,144",3,No,3,$0,15.0,0
582432313,0,52.0,0,10.0,"$91,209",No,$0,z_No,z_F,Masters,Professional,26,Private,"$15,820",4,z_SUV,no,$0,0,No,1,$0,13.0,0
39686622,0,56.0,0,13.0,"$23,830",No,"$166,141",Yes,M,<High School,z_Blue Collar,8,Private,"$5,470",4,Pickup,no,$0,0,No,0,$0,1.0,0
711467735,0,55.0,0,12.0,"$43,293",No,$0,Yes,M,z_High School,Student,59,Commercial,"$27,490",6,Panel Truck,yes,$0,0,No,0,$0,6.0,0
192541686,0,45.0,0,13.0,"$117,609",No,"$362,233",Yes,M,Masters,Lawyer,5,Private,"$17,760",4,Van,yes,$0,0,No,0,$0,23.0,0
437239046,0,45.0,2,12.0,"$64,867",No,"$210,631",Yes,z_F,Masters,Lawyer,21,Private,"$12,490",1,z_SUV,no,$0,0,No,0,$0,10.0,0
842349966,0,33.0,3,14.0,"$112,762",No,"$274,953",Yes,z_F,z_High School,Clerical,29,Private,"$33,490",12,Sports Car,no,"$7,239",1,No,1,$0,8.0,0
285867056,0,48.0,0,8.0,"$27,499",No,"$118,913",Yes,M,Bachelors,Manager,17,Private,"$6,300",6,Minivan,yes,$0,0,No,1,$0,10.0,0
51287529,0,61.0,0,13.0,"$41,349",No,"$215,205",Yes,z_F,z_High School,z_Blue Collar,56,Commercial,"$14,460",9,Sports Car,no,$0,0,No,0,$0,3.0,0
880702697,0,45.0,0,11.0,"$48,961",No,"$177,210",Yes,z_F,Bachelors,Home Maker,24,Private,"$16,930",6,Sports Car,no,$0,0,No,3,$0,8.0,0
490783963,0,51.0,0,13.0,"$50,446",No,"$190,849",Yes,z_F,Bachelors,z_Blue Collar,50,Commercial,"$26,130",10,Pickup,no,"$1,412",3,No,3,$0,1.0,0
382990882,0,38.0,0,13.0,"$72,350",No,"$199,487",Yes,M,Bachelors,Professional,15,Private,"$33,070",1,Minivan,no,$0,0,No,1,$0,10.0,0
945912532,0,51.0,0,13.0,"$37,040",No,$0,z_No,z_F,<High School,Clerical,25,Private,"$10,010",6,Minivan,no,$0,0,No,0,$0,1.0,0
918636190,0,59.0,0,14.0,"$78,271",No,"$299,574",Yes,M,Bachelors,Professional,11,Commercial,"$17,560",6,Van,no,$0,0,No,0,"$2,463",11.0,1
450205137,0,51.0,0,12.0,"$14,581",No,"$138,114",Yes,z_F,<High School,Clerical,50,Private,"$2,960",6,Sports Car,no,$0,0,No,3,$0,7.0,0
171906815,1,44.0,3,0.0,$0,No,$0,Yes,z_F,Bachelors,Student,31,Private,"$5,900",10,Sports Car,no,"$1,097",2,No,0,$0,11.0,0
91828015,0,37.0,0,13.0,"$89,596",No,"$271,298",Yes,M,PhD,Doctor,30,Private,"$14,160",1,Minivan,yes,"$1,344",1,No,5,$0,13.0,0
192827925,0,56.0,0,14.0,"$54,286",No,$0,z_No,M,z_High School,z_Blue Collar,52,Commercial,"$15,440",10,Minivan,yes,"$6,417",1,No,0,$0,1.0,0
20057040,0,40.0,0,12.0,"$306,277",No,$0,z_No,z_F,PhD,Manager,21,Private,"$19,520",4,Minivan,no,$0,0,Yes,2,$0,19.0,0
349350368,0,52.0,0,9.0,"$40,706",No,"$172,715",Yes,M,z_High School,Professional,5,Commercial,"$26,650",9,Panel Truck,no,$0,0,No,0,$0,1.0,0
981691767,0,25.0,2,0.0,$0,No,$0,Yes,z_F,z_High School,Student,21,Commercial,"$4,000",3,Sports Car,no,"$9,870",2,No,6,"$3,567",1.0,1
809534308,0,40.0,0,9.0,"$56,626",No,"$210,500",Yes,z_F,Bachelors,Manager,27,Private,"$11,160",1,z_SUV,no,"$40,584",3,No,4,$0,1.0,0
295796026,0,63.0,0,13.0,"$31,269",No,"$201,461",Yes,M,z_High School,Professional,42,Private,"$29,400",6,Minivan,yes,$0,0,No,0,$0,1.0,0
739230069,1,43.0,1,3.0,"$154,611",Yes,$0,z_No,M,Masters,Lawyer,53,Private,"$31,830",10,Minivan,yes,$0,0,Yes,0,$0,19.0,0
125087914,3,39.0,3,11.0,"$76,791",No,"$215,433",Yes,z_F,Masters,Professional,24,Private,"$33,050",13,z_SUV,no,"$10,265",1,No,2,"$6,993",20.0,1
521446300,0,57.0,0,16.0,"$39,907",No,"$214,055",Yes,z_F,<High School,z_Blue Collar,21,Private,"$11,190",1,z_SUV,no,$0,0,No,2,$0,8.0,0
283273689,0,46.0,0,12.0,"$128,083",No,"$342,166",Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,"$6,100",6,z_SUV,no,"$8,151",2,No,4,$0,10.0,0
820942677,0,48.0,0,12.0,"$85,221",No,"$266,311",Yes,z_F,z_High School,z_Blue Collar,37,Commercial,"$35,420",8,Van,no,$0,0,No,0,$0,1.0,0
745699242,0,55.0,0,13.0,"$91,433",No,"$273,791",z_No,M,Masters,Lawyer,27,Private,"$7,000",17,Pickup,no,$0,0,No,3,$0,15.0,0
465668536,0,56.0,0,12.0,"$25,891",No,"$127,035",Yes,z_F,Bachelors,Home Maker,42,Private,"$19,280",6,z_SUV,no,"$35,012",3,Yes,0,$0,1.0,0
395686481,0,46.0,0,14.0,"$9,633",No,"$128,109",z_No,M,<High School,Clerical,37,Private,"$22,000",1,Minivan,no,$0,0,No,1,$0,1.0,0
10755990,0,49.0,0,14.0,"$54,639",No,$0,z_No,M,<High School,Clerical,50,Private,"$6,400",12,Pickup,yes,$0,0,No,1,$0,1.0,0
253825018,0,33.0,1,12.0,"$7,024",No,"$60,073",Yes,z_F,Bachelors,Home Maker,31,Commercial,"$22,300",4,Pickup,no,$0,0,No,0,$0,13.0,0
198132513,0,34.0,2,15.0,"$133,937",Yes,"$343,257",z_No,M,Bachelors,Professional,26,Private,"$18,290",1,Van,no,$0,0,No,0,$0,8.0,0
931111115,0,58.0,0,9.0,"$53,526",No,"$196,828",Yes,z_F,z_High School,z_Blue Collar,30,Commercial,"$13,040",1,z_SUV,no,"$19,582",1,No,4,$0,5.0,0
